path,phase,required,owner,status,revision,sha256,consumes,evidence_ids,confidentiality,produced_by,verified_by,verification_id,verification_event_id,provenance_event_id,schema_id,schema_revision,semantic_type,na_policy_code,na_reason_code,verifier_registry_id,signing_key_id,updated_at,notes
01-novelty/prior-art-query-log.json,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,70913c80b2dae16ace57098ce01840e433a7827e7e7e582f55f3811f69e5a1aa,01-novelty/search-protocol.md,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-61537ea291f6,S4::01_novelty_prior_art_query_log_json,1,prior_art_query_log,NOVELTY_SEARCH_REQUIRED,,,,2026-08-29T04:56:27Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/prior-art-raw-snapshots.json,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,d6863d1b0395cb7ffd071e8887016d701f32e4e28de825fb59bb5c38426155fa,01-novelty/prior-art-query-log.json,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-35d46c1dc328,S4::01_novelty_prior_art_raw_snapshots_json,1,prior_art_raw_snapshots,NOVELTY_SEARCH_REQUIRED,,,,2026-08-29T04:56:27Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/prior-art-dedup-report.json,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,94f2f2613ece063b362146dfa1854dfaddd954ce6a1e6a1a38534ed62cef0004,01-novelty/prior-art-raw-snapshots.json,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-e73bdaa8d36b,S4::01_novelty_prior_art_dedup_report_json,1,prior_art_dedup_report,NOVELTY_SEARCH_REQUIRED,,,,2026-08-29T04:56:27Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/search-coverage.csv,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,2,ac266b6e37a8619f69215e97eff8df35346650ebab1e8ec6af224a1877adb103,01-novelty/novelty-claim-specification.md|01-novelty/search-protocol.md,PA014,UNRESOLVED,root-integration-owner,,,,PROV-1a0cc6bf70c6,S4::01_novelty_search_coverage_csv,1,search_coverage,NOVELTY_SEARCH_REQUIRED,,,,2026-08-29T04:57:17Z,Machine-reconciled live OpenAlex and Crossref coverage only; independent challenge and non-API surfaces remain documented but unverified.
01-novelty/evidence-ledger.csv,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,f88e351b0962f79c0f32dd610e7df9cbed491a8a250f53c404ec85e6f2d224eb,01-novelty/search-protocol.md,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-b8ec03ae5703,S4::01_novelty_evidence_ledger_csv,1,evidence_ledger,NOVELTY_SEARCH_REQUIRED,,,,2026-08-29T04:56:28Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/independent-search-challenge.md,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,dda7a30217353a0acfbb5b05d42cdc0454eb057115c16975716206e20334b979,01-novelty/novelty-claim-specification.md|01-novelty/search-coverage.csv|01-novelty/evidence-ledger.csv,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-20feb3f1ac7c,S4::01_novelty_independent_search_challenge_md,1,01_novelty_independent_search_challenge_md_document,CANONICAL_ARTIFACT_POLICY,,,,2026-08-29T04:56:28Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/novelty-matrix.csv,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,6d73b5f22bd49f8baeca4d6723ea4b1a33eb88d5d73c527e0e8a93485f757144,01-novelty/evidence-ledger.csv|01-novelty/search-coverage.csv|01-novelty/independent-search-challenge.md,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-b5536a9964d0,S4::01_novelty_novelty_matrix_csv,1,novelty_matrix,NOVELTY_MATRIX_REQUIRED,,,,2026-08-29T04:56:28Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/citation-audit.md,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,2,c497ff45e78e52222e745b21b48061dc3e286656c7b2c958796722862c238937,01-novelty/evidence-ledger.csv|01-novelty/novelty-matrix.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-e46f20b0405e,S4::01_novelty_citation_audit_md,1,01_novelty_citation_audit_md_document,CANONICAL_ARTIFACT_POLICY,,,,2026-08-30T03:33:30Z,Producer-owned developmental artifact. Semantic validation and provenance recorded; independent scientific and accountable-human verification remain pending.
01-novelty/causal-model.mmd,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,555189adc77955b16fead25346c5e503640714c21d941146466f518041ca2e6b,01-novelty/problem-investigation.md,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-2f583bef8f12,S4::01_novelty_causal_model_mmd,1,01_novelty_causal_model_mmd_diagram,CANONICAL_ARTIFACT_POLICY,,,,2026-08-29T04:56:28Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
01-novelty/candidate-portfolio.md,NOVELTY_AUDIT,true,root-integration-owner,DRAFT,1,244a5086a71b6969d4401d2bcebff048822e992635e60736638736a7a29c77b2,01-novelty/novelty-matrix.csv|01-novelty/causal-model.mmd,"PA001,PA002,PA003,PA004,PA006,PA007,PA008,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-9a074858bcf7,S4::01_novelty_candidate_portfolio_md,1,01_novelty_candidate_portfolio_md_document,CANONICAL_ARTIFACT_POLICY,,,,2026-08-29T04:56:28Z,Primary draft only. Novelty remains unresolved; independent search challenge and scientific verification are pending.
02-feasibility/solution-viability-case.md,FEASIBILITY_GATE,true,root-integration-owner,DRAFT,1,9ea6cdf3ea7bc133e69787acf41a8be38768a8f14386be2d65fd55319aaba7c3,01-novelty/novelty-matrix.csv|01-novelty/candidate-portfolio.md,"C001,C002,C003,PA001,PA002,PA003,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-af56651f120a,S4::02_feasibility_solution_viability_case_md,1,solution_viability_case,DOCUMENTED_EXCEPTION,,,,2026-08-29T04:59:54Z,Provisional PILOT FIRST preparation only; no feasibility phase advancement or scientific verification.
02-feasibility/evidence-maturity-ladder.csv,FEASIBILITY_GATE,true,root-integration-owner,DRAFT,1,bffdd7389c9b26bc947ca3b01d4da3b15779841c30e8fa53aded23eccf880ecd,02-feasibility/solution-viability-case.md,"C001,C002,C003,PA001,PA002,PA003,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-fe5fcb662944,S4::02_feasibility_evidence_maturity_ladder_csv,1,evidence_maturity_ladder,DOCUMENTED_EXCEPTION,,,,2026-08-29T04:59:55Z,Provisional PILOT FIRST preparation only; no feasibility phase advancement or scientific verification.
02-feasibility/feasibility-report.md,FEASIBILITY_GATE,true,root-integration-owner,DRAFT,1,548d3f51f8e3eca75e4901ea3be43893bce044ff246bd76fb78b0cf938d7f90a,01-novelty/novelty-matrix.csv|01-novelty/candidate-portfolio.md|02-feasibility/solution-viability-case.md|02-feasibility/evidence-maturity-ladder.csv,"C001,C002,C003,PA001,PA002,PA003,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-ced0e5cbaa6a,S4::02_feasibility_feasibility_report_md,1,feasibility_report,FEASIBILITY_REQUIRED,,,,2026-08-29T04:59:55Z,Provisional PILOT FIRST preparation only; no feasibility phase advancement or scientific verification.
02-feasibility/risk-register.csv,FEASIBILITY_GATE,true,root-integration-owner,DRAFT,1,b357d66fe740429405b2db40de45bb786e0486f4fb8e6849a3ceb8e230d65bb1,02-feasibility/feasibility-report.md,"C001,C002,C003,PA001,PA002,PA003,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-13947b5dbe20,S4::02_feasibility_risk_register_csv,1,risk_register,FEASIBILITY_REQUIRED,,,,2026-08-29T04:59:55Z,Provisional PILOT FIRST preparation only; no feasibility phase advancement or scientific verification.
02-feasibility/progression-criteria.csv,FEASIBILITY_GATE,true,root-integration-owner,DRAFT,1,10fb81f9a67a765ccf4a952fc2390f7df72a8e1c2d1db1612c06137962766b74,02-feasibility/feasibility-report.md|02-feasibility/risk-register.csv,"C001,C002,C003,PA001,PA002,PA003,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-b0fd7647e498,S4::02_feasibility_progression_criteria_csv,1,progression_criteria,FEASIBILITY_REQUIRED,,,,2026-08-29T04:59:55Z,Provisional PILOT FIRST preparation only; no feasibility phase advancement or scientific verification.
02-feasibility/pilot-plan.md,FEASIBILITY_GATE,false,root-integration-owner,DRAFT,1,4caa264684f06cd614990d3505dc5e983a34e477f9b00267e23bf07ca8ae1cb7,02-feasibility/feasibility-report.md|02-feasibility/progression-criteria.csv,"C001,C002,C003,PA001,PA002,PA003,PA013,PA014",UNRESOLVED,root-integration-owner,,,,PROV-80574b485b12,S4::02_feasibility_pilot_plan_md,1,pilot_artifact,PILOT_REQUIRED_ONLY_AFTER_PILOT_FIRST,,,,2026-08-29T04:59:55Z,Provisional PILOT FIRST preparation only; no feasibility phase advancement or scientific verification.
02-feasibility/pilot-results.md,FEASIBILITY_GATE,false,root-integration-owner,DRAFT,1,fae780b928783adec199f485ebecdbfd9ea6599d3996f9233fb8e4f8475f5cf6,02-feasibility/pilot-plan.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-cfb5ded85b9d,S4::02_feasibility_pilot_results_md,1,pilot_artifact,PILOT_REQUIRED_ONLY_AFTER_PILOT_FIRST,,,,2026-08-29T05:11:43Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
03-design/protocol.md,STUDY_DESIGN,true,root-integration-owner,DRAFT,1,753c330aef2f22e6848583f40ef4a458775d52d01c2978833665c21299246ccf,02-feasibility/feasibility-report.md|02-feasibility/progression-criteria.csv,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-ac6d5dd33632,S4::03_design_protocol_md,1,study_protocol,DESIGN_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
03-design/analysis-plan.md,STUDY_DESIGN,true,root-integration-owner,DRAFT,1,614a149685504e2a6b7c75fc512763c2bcb22d529177bed06913a065a4ea1303,03-design/protocol.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-13fc71045b58,S4::03_design_analysis_plan_md,1,analysis_plan,DESIGN_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
03-design/power-or-precision.md,STUDY_DESIGN,true,root-integration-owner,DRAFT,1,709fa64f00ff090b5e9629d80185b1173d13ad6448d6ab3a2df4f36d5a39a1b8,03-design/protocol.md|03-design/analysis-plan.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-ccca8adbd664,S4::03_design_power_or_precision_md,1,power_precision,DESIGN_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
03-design/preregistration-and-deviations.md,STUDY_DESIGN,true,root-integration-owner,DRAFT,1,fd1adb3e1574625069c4f40923cc1ce2c4a37e8716e7f6463ccf404960fec552,03-design/protocol.md|03-design/analysis-plan.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-f8e6c08973b0,S4::03_design_preregistration_and_deviations_md,1,preregistration_deviations,DESIGN_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
04-data/provenance-manifest.csv,AUTHORIZED_EXECUTION,true,root-integration-owner,DRAFT,2,0a2b81aafc0c5d797e837ceceeb6eea0915f91012fa1395ff58a7adb443f0b47,03-design/protocol.md|03-design/preregistration-and-deviations.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-f67c5aec62eb,S4::04_data_provenance_manifest_csv,1,provenance_manifest,AUTHORIZATION_REQUIRED,,,,2026-08-30T03:38:25Z,Added frozen external-reproduction candidate harness provenance. Local producer PASS is not external or independent scientific verification.
04-data/evidence-status.csv,AUTHORIZED_EXECUTION,true,root-integration-owner,DRAFT,2,4930e7faa30be57e3588b87c2ee6c92cf94f63aab3e877e0e6483a2fee6326f4,04-data/provenance-manifest.csv|03-design/protocol.md,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-2c58cad0e786,S4::04_data_evidence_status_csv,1,evidence_status,DOCUMENTED_EXCEPTION,,,,2026-08-29T05:23:02Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
05-analysis/results/exploratory-findings.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,d83e80b5ab5a8eb8d6f805b874147c07a4beaef6c7ca15f79c8d834b4b72e2a3,04-data/provenance-manifest.csv,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-87802df7e64f,S4::05_analysis_results_exploratory_findings_csv,1,exploratory_findings,ANALYSIS_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
05-analysis/results/primary-results.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,0052070625346859d59ff21b39aab4981a3e11fdb767be1aed4d22ec38e26bf2,04-data/provenance-manifest.csv|04-data/evidence-status.csv|03-design/analysis-plan.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-d4b2bdd27f4b,S4::05_analysis_results_primary_results_csv,1,primary_results,PRIMARY_RESULTS_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
05-analysis/results/robustness-and-boundaries.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,efec3a27ac9e6ed7651172cdcdc3d241b5ed70deb864e54acecb8109a5a2796c,05-analysis/results/primary-results.csv,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-fc4551c23e31,S4::05_analysis_results_robustness_and_boundaries_csv,1,robustness_boundaries,ANALYSIS_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
05-analysis/results/negative-findings.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,b8dc6d9bd56fe94807f12fe329d8eda109828ba2891f86c6d543910611fc1b52,05-analysis/results/primary-results.csv,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-1714cad693f3,S4::05_analysis_results_negative_findings_csv,1,negative_findings,ANALYSIS_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
05-analysis/external-validation/protocol.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,03-design/protocol.md|05-analysis/results/primary-results.csv,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_protocol_md,1,external_validation,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/external-validation/results.csv,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/external-validation/protocol.md|04-data/provenance-manifest.csv,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_results_csv,1,external_validation,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/external-validation/real-world-validation-report.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/external-validation/results.csv|05-analysis/results/robustness-and-boundaries.csv,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_real_world_validation_report_md,1,external_validation,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/external-validation/challenge.md,ANALYSIS,true,UNASSIGNED,MISSING,0,,05-analysis/external-validation/real-world-validation-report.md,,UNRESOLVED,,,,,,S4::05_analysis_external_validation_challenge_md,1,external_validation_challenge,EXTERNAL_VALIDATION_SCOPE,,,,,
05-analysis/reproducibility-report.md,ANALYSIS,true,root-integration-owner,DRAFT,1,b5fc605f72f809ae1b40def66f742e1cbba776a349198354fdbd6f2a17d7199e,03-design/analysis-plan.md|04-data/provenance-manifest.csv|05-analysis/results/exploratory-findings.csv|05-analysis/results/primary-results.csv|05-analysis/external-validation/challenge.md,"EV-ALR-BASE-001,EV-ALR-MUT-001,EV-ALR-PARITY-001,EV-ALR-REPLAY-001",UNRESOLVED,alr-mpp-development-pilot,,,,PROV-d26d42a00139,S4::05_analysis_reproducibility_report_md,1,reproducibility_report,ANALYSIS_REQUIRED,,,,2026-08-29T05:11:44Z,Development-only artifact; independent scientific verification and phase authorization remain pending.
06-visuals/tables/t2-proposed-vs-baselines.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,a6278ae03deeb19f998ea86760023a6caafb63bae8b0a42d8857f78f62d32738,01-novelty/novelty-matrix.csv|05-analysis/results/primary-results.csv,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-3fa4eb8a6848,S4::06_visuals_tables_t2_proposed_vs_baselines_csv,1,comparison_table,ANALYSIS_REQUIRED,,,,2026-08-29T05:23:02Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/tables/t3-data-or-conditions.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,7e94227a2a8602feb31c74ecd0f18a098eb3b2c7cfb42c7ef0a434e6c754f733,04-data/provenance-manifest.csv,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-0e0a66712468,S4::06_visuals_tables_t3_data_or_conditions_csv,1,data_conditions_table,ANALYSIS_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/tables/t5-ablation-or-mechanism.csv,ANALYSIS,false,root-integration-owner,DRAFT,1,523b7346fb336a955e375c1155906ebe776b63403f28d25e542ff6e22319e48d,05-analysis/results/primary-results.csv,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-60a61a83b0a9,S4::06_visuals_tables_t5_ablation_or_mechanism_csv,1,ablation_table,DOCUMENTED_EXCEPTION,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/tables/t7-real-world-feasibility.csv,ANALYSIS,true,root-integration-owner,DRAFT,1,b48e39ae146274152d892044316b6203ef2e389e4ba5fb862649dff3b2ff59e4,02-feasibility/feasibility-report.md|05-analysis/results/primary-results.csv|05-analysis/external-validation/real-world-validation-report.md,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-15adc23534bf,S4::06_visuals_tables_t7_real_world_feasibility_csv,1,real_world_feasibility_table,ANALYSIS_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/visual-ledger.csv,MANUSCRIPT,true,root-integration-owner,DRAFT,1,82f94fbff267b3ba4f69c1d35c4409e73f92d68c3b570d0ecddd0d1f95ceef0a,05-analysis/results/primary-results.csv,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-d6a3b25da674,S4::06_visuals_visual_ledger_csv,1,visual_ledger,MANUSCRIPT_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/figures/figure-manifest.csv,MANUSCRIPT,true,root-integration-owner,DRAFT,3,eba15c8619e4fc82ff6180e9ba62f3ffb346f8a279fa9555e647683408aa751a,05-analysis/results/primary-results.csv|06-visuals/visual-ledger.csv,DEV-ALR-20260830,UNRESOLVED,root-integration-owner,,,,PROV-b451468b2b14,S4::06_visuals_figures_figure_manifest_csv,1,figure_manifest,MANUSCRIPT_REQUIRED,,,,2026-08-30T03:38:25Z,Manifest synchronized to the final local draft PDF hash; accountable-human rendered-page verification remains pending.
06-visuals/diagrams/architecture.mmd,MANUSCRIPT,true,root-integration-owner,DRAFT,1,95254b7c04ae2c001d44226b82df69a3923273bf05ebbc3fe64f4595c814f407,01-novelty/causal-model.mmd|03-design/protocol.md,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-9227d0bb2582,S4::06_visuals_diagrams_architecture_mmd,1,architecture_diagram,MANUSCRIPT_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/diagrams/workflow.mmd,MANUSCRIPT,true,root-integration-owner,DRAFT,1,b528e88b6454a51da070f688cf75609131d5ce72d7453a105c3322697a270c3d,03-design/protocol.md|04-data/provenance-manifest.csv,DEV-ALR-20260829,UNRESOLVED,root-integration-owner,,,,PROV-66b98fdf7f69,S4::06_visuals_diagrams_workflow_mmd,1,workflow_diagram,MANUSCRIPT_REQUIRED,,,,2026-08-29T05:23:03Z,Development artifact; semantic validation and provenance recorded. Independent scientific and accountable-human verification remain pending.
06-visuals/schematics/conceptual-schematic-source.md,MANUSCRIPT,false,UNASSIGNED,MISSING,0,,01-novelty/causal-model.mmd,,UNRESOLVED,,,,,,S4::06_visuals_schematics_conceptual_schematic_source_md,1,conceptual_schematic,DOCUMENTED_EXCEPTION,,,,,
06-visuals/images/image-provenance.csv,MANUSCRIPT,false,UNASSIGNED,MISSING,0,,06-visuals/visual-ledger.csv,,UNRESOLVED,,,,,,S4::06_visuals_images_image_provenance_csv,1,image_provenance,NO_IMAGES_NO_PROVENANCE,,,,,
